symbol,date,signal,score,rank,decile
SN,2026-02-17,-0.5304025609272196,-0.5304025609272196,1205,D9
CWST,2026-02-17,-0.5322641024503395,-0.5322641024503395,1206,D9
CTAS,2026-02-17,-0.5349631849486394,-0.5349631849486394,1207,D9
LSTR,2026-02-17,-0.5355505168948312,-0.5355505168948312,1208,D9
TRMB,2026-02-17,-0.5365277582260481,-0.5365277582260481,1209,D9
NCNO,2026-02-17,-0.5375031305504577,-0.5375031305504577,1210,D9
PECO,2026-02-17,-0.5387302895513446,-0.5387302895513446,1211,D9
BBWI,2026-02-17,-0.5388591220991895,-0.5388591220991895,1212,D9
FA,2026-02-17,-0.5389347338752084,-0.5389347338752084,1213,D9
PAYC,2026-02-17,-0.5406992525283436,-0.5406992525283436,1214,D9
LOAR,2026-02-17,-0.5413294037577747,-0.5413294037577747,1215,D9
KVYO,2026-02-17,-0.5423565488342227,-0.5423565488342227,1216,D9
NSIT,2026-02-17,-0.542852129810257,-0.542852129810257,1217,D9
MDLZ,2026-02-17,-0.5438717274257246,-0.5438717274257246,1218,D9
TDW,2026-02-17,-0.5446455435634476,-0.5446455435634476,1219,D9
VCTR,2026-02-17,-0.5448933691087653,-0.5448933691087653,1220,D9
RSG,2026-02-17,-0.5456847887561224,-0.5456847887561224,1221,D9
VERA,2026-02-17,-0.5478922249475773,-0.5478922249475773,1222,D9
PLMR,2026-02-17,-0.5483940666472482,-0.5483940666472482,1223,D9
CMG,2026-02-17,-0.5554981606983197,-0.5554981606983197,1224,D9
SSRM,2026-02-17,-0.5572021853115322,-0.5572021853115322,1225,D9
AVGO,2026-02-17,-0.5578597839531787,-0.5578597839531787,1226,D9
ESTC,2026-02-17,-0.5590323184344826,-0.5590323184344826,1227,D9
DE,2026-02-17,-0.5605155146735051,-0.5605155146735051,1228,D9
PYPL,2026-02-17,-0.5609111192619847,-0.5609111192619847,1229,D9
RGA,2026-02-17,-0.5633350094086684,-0.5633350094086684,1230,D9
PAYX,2026-02-17,-0.56452129474871,-0.56452129474871,1231,D9
INSP,2026-02-17,-0.5661986920228986,-0.5661986920228986,1232,D9
RZB,2026-02-17,-0.5685448037539437,-0.5685448037539437,1233,D9
SHAK,2026-02-17,-0.5710231184623885,-0.5710231184623885,1234,D9
LNTH,2026-02-17,-0.5713424131254357,-0.5713424131254357,1235,D9
IMVT,2026-02-17,-0.5789392213311164,-0.5789392213311164,1236,D9
VLTO,2026-02-17,-0.5793919166802021,-0.5793919166802021,1237,D9
TOWN,2026-02-17,-0.5828318364853315,-0.5828318364853315,1238,D9
TOST,2026-02-17,-0.5850238658639345,-0.5850238658639345,1239,D9
BURL,2026-02-17,-0.5851543984128837,-0.5851543984128837,1240,D9
GTLB,2026-02-17,-0.5856600566800784,-0.5856600566800784,1241,D9
DT,2026-02-17,-0.5887907763672597,-0.5887907763672597,1242,D9
QTWO,2026-02-17,-0.5892173516707896,-0.5892173516707896,1243,D9
DRS,2026-02-17,-0.5908515888553649,-0.5908515888553649,1244,D9
HOOD,2026-02-17,-0.591332017917349,-0.591332017917349,1245,D9
GDDY,2026-02-17,-0.5978532909326352,-0.5978532909326352,1246,D9
HRL,2026-02-17,-0.5993781228074979,-0.5993781228074979,1247,D9
TJX,2026-02-17,-0.6005563237266157,-0.6005563237266157,1248,D9
CSCO,2026-02-17,-0.6051164388550432,-0.6051164388550432,1249,D9
IPGP,2026-02-17,-0.6088382265790453,-0.6088382265790453,1250,D9
LB,2026-02-17,-0.6117684430033387,-0.6117684430033387,1251,D9
WEC,2026-02-17,-0.6157414278091575,-0.6157414278091575,1252,D9
RLI,2026-02-17,-0.6172360337734989,-0.6172360337734989,1253,D9
BATRK,2026-02-17,-0.6192630399256454,-0.6192630399256454,1254,D9
BATRA,2026-02-17,-0.620067556897662,-0.620067556897662,1255,D9
EHC,2026-02-17,-0.6218933264228256,-0.6218933264228256,1256,D9
CVLT,2026-02-17,-0.6250042738608842,-0.6250042738608842,1257,D9
FFIN,2026-02-17,-0.6253399787837153,-0.6253399787837153,1258,D9
SUPN,2026-02-17,-0.6257685097587921,-0.6257685097587921,1259,D9
LOPE,2026-02-17,-0.6303947987930985,-0.6303947987930985,1260,D9
CHWY,2026-02-17,-0.6342359379663414,-0.6342359379663414,1261,D9
ROAD,2026-02-17,-0.6342967603819816,-0.6342967603819816,1262,D9
FWONK,2026-02-17,-0.6348982549027605,-0.6348982549027605,1263,D9
MMM,2026-02-17,-0.6390923889496442,-0.6390923889496442,1264,D9
BIPC,2026-02-17,-0.6440334982328598,-0.6440334982328598,1265,D9
BRZE,2026-02-17,-0.6440560145517091,-0.6440560145517091,1266,D9
LRN,2026-02-17,-0.6463599561114437,-0.6463599561114437,1267,D9
BKNG,2026-02-17,-0.648131358916312,-0.648131358916312,1268,D9
NUVL,2026-02-17,-0.6519828473270279,-0.6519828473270279,1269,D9
SRE,2026-02-17,-0.6554881466830428,-0.6554881466830428,1270,D9
RBRK,2026-02-17,-0.6587239358342022,-0.6587239358342022,1271,D9
WSC,2026-02-17,-0.6602460457533069,-0.6602460457533069,1272,D9
AAL,2026-02-17,-0.661527211049707,-0.661527211049707,1273,D9
OLLI,2026-02-17,-0.6638722983202118,-0.6638722983202118,1274,D9
IBRX,2026-02-17,-0.6685159455906369,-0.6685159455906369,1275,D9
CVS,2026-02-17,-0.6802345494468174,-0.6802345494468174,1276,D9
REZI,2026-02-17,-0.6843280374158598,-0.6843280374158598,1277,D9
INTU,2026-02-17,-0.6860849407425038,-0.6860849407425038,1278,D9
FIZZ,2026-02-17,-0.6863154927450564,-0.6863154927450564,1279,D9
OBDC,2026-02-17,-0.6898957207301836,-0.6898957207301836,1280,D9
TTAN,2026-02-17,-0.6900549050047295,-0.6900549050047295,1281,D9
SWKS,2026-02-17,-0.7028140323888993,-0.7028140323888993,1282,D9
MKTX,2026-02-17,-0.7034491636043121,-0.7034491636043121,1283,D9
BBAI,2026-02-17,-0.7092279931313549,-0.7092279931313549,1284,D9
GWRE,2026-02-17,-0.7120506672397321,-0.7120506672397321,1285,D9
ZTS,2026-02-17,-0.7136063635048319,-0.7136063635048319,1286,D9
CBSH,2026-02-17,-0.7149626535448006,-0.7149626535448006,1287,D9
ATKR,2026-02-17,-0.7203867675056753,-0.7203867675056753,1288,D9
AVPT,2026-02-17,-0.7246156976373888,-0.7246156976373888,1289,D9
ZS,2026-02-17,-0.7316060542049811,-0.7316060542049811,1290,D9
BGC,2026-02-17,-0.7343636828803558,-0.7343636828803558,1291,D9
ALG,2026-02-17,-0.7388863972643134,-0.7388863972643134,1292,D9
NOW,2026-02-17,-0.7425171220977325,-0.7425171220977325,1293,D9
ALK,2026-02-17,-0.7446808813587665,-0.7446808813587665,1294,D9
MCHP,2026-02-17,-0.7533495483819443,-0.7533495483819443,1295,D9
CHE,2026-02-17,-0.7533575803983719,-0.7533575803983719,1296,D9
CZR,2026-02-17,-0.7574207070022715,-0.7574207070022715,1297,D9
SPSC,2026-02-17,-0.7575664281204053,-0.7575664281204053,1298,D9
DVA,2026-02-17,-0.7614663328251958,-0.7614663328251958,1299,D9
ROP,2026-02-17,-0.7675517861350828,-0.7675517861350828,1300,D9
URBN,2026-02-17,-0.7679791835054324,-0.7679791835054324,1301,D9
CRK,2026-02-17,-0.7703952563642161,-0.7703952563642161,1302,D9
EQH,2026-02-17,-0.7715807635950733,-0.7715807635950733,1303,D9
BSY,2026-02-17,-0.7819800040011569,-0.7819800040011569,1304,D9
FLG,2026-02-17,-0.7823125176502923,-0.7823125176502923,1305,D9
PGR,2026-02-17,-0.7848876507186897,-0.7848876507186897,1306,D9
TENB,2026-02-17,-0.7956129512882718,-0.7956129512882718,1307,D9
TFSL,2026-02-17,-0.8006320958885843,-0.8006320958885843,1308,D9
SLAB,2026-02-17,-0.8017616190898286,-0.8017616190898286,1309,D9
MGEE,2026-02-17,-0.805259847032774,-0.805259847032774,1310,D9
ALKT,2026-02-17,-0.8064880556778603,-0.8064880556778603,1311,D9
AR,2026-02-17,-0.8074576642685275,-0.8074576642685275,1312,D9
BDC,2026-02-17,-0.8076131105667594,-0.8076131105667594,1313,D9
VRSK,2026-02-17,-0.8134561134079848,-0.8134561134079848,1314,D9
ITRI,2026-02-17,-0.8150125347835797,-0.8150125347835797,1315,D9
PLNT,2026-02-17,-0.8163401861270391,-0.8163401861270391,1316,D9
PTON,2026-02-17,-0.8241697972000446,-0.8241697972000446,1317,D9
SOUN,2026-02-17,-0.8250760277724767,-0.8250760277724767,1318,D9
STWD,2026-02-17,-0.827385852402919,-0.827385852402919,1319,D9
VEEV,2026-02-17,-0.8389048406554244,-0.8389048406554244,1320,D9
AAOI,2026-02-17,-0.8402967637010786,-0.8402967637010786,1321,D10
IMNM,2026-02-17,-0.8466568727186158,-0.8466568727186158,1322,D10
LINE,2026-02-17,-0.8619193643927425,-0.8619193643927425,1323,D10
KNSL,2026-02-17,-0.8641997874233254,-0.8641997874233254,1324,D10
AXON,2026-02-17,-0.8707434260159375,-0.8707434260159375,1325,D10
STEP,2026-02-17,-0.8709466436081422,-0.8709466436081422,1326,D10
CARR,2026-02-17,-0.8719043950827965,-0.8719043950827965,1327,D10
NTNX,2026-02-17,-0.874357177208688,-0.874357177208688,1328,D10
KGS,2026-02-17,-0.8777187505986207,-0.8777187505986207,1329,D10
CNC,2026-02-17,-0.8841767744730106,-0.8841767744730106,1330,D10
TXN,2026-02-17,-0.893302404450903,-0.893302404450903,1331,D10
SUN,2026-02-17,-0.8937560735978568,-0.8937560735978568,1332,D10
BXMT,2026-02-17,-0.897797679823073,-0.897797679823073,1333,D10
S,2026-02-17,-0.8983898741240387,-0.8983898741240387,1334,D10
LYB,2026-02-17,-0.9038819660933798,-0.9038819660933798,1335,D10
CNR,2026-02-17,-0.9044146204507252,-0.9044146204507252,1336,D10
EQT,2026-02-17,-0.9047635693488058,-0.9047635693488058,1337,D10
LION,2026-02-17,-0.910523481473226,-0.910523481473226,1338,D10
TW,2026-02-17,-0.9121699078311636,-0.9121699078311636,1339,D10
CYTK,2026-02-17,-0.9197187178849916,-0.9197187178849916,1340,D10
COLD,2026-02-17,-0.9209558021511428,-0.9209558021511428,1341,D10
IRON,2026-02-17,-0.9282464605904944,-0.9282464605904944,1342,D10
ACLX,2026-02-17,-0.9372218733225188,-0.9372218733225188,1343,D10
RIVN,2026-02-17,-0.9381973697892316,-0.9381973697892316,1344,D10
MA,2026-02-17,-0.9389342131355022,-0.9389342131355022,1345,D10
ALGM,2026-02-17,-0.9429923027734004,-0.9429923027734004,1346,D10
AFG,2026-02-17,-0.9813988159781136,-0.9813988159781136,1347,D10
QCOM,2026-02-17,-0.983992067899628,-0.983992067899628,1348,D10
NFLX,2026-02-17,-1.0038459741762729,-1.0038459741762729,1349,D10
HUBS,2026-02-17,-1.01231003109614,-1.01231003109614,1350,D10
MOH,2026-02-17,-1.01278458752916,-1.01278458752916,1351,D10
ST,2026-02-17,-1.021487374218176,-1.021487374218176,1352,D10
POWI,2026-02-17,-1.0237176891123554,-1.0237176891123554,1353,D10
PRMB,2026-02-17,-1.0289858141193895,-1.0289858141193895,1354,D10
V,2026-02-17,-1.0297608038297816,-1.0297608038297816,1355,D10
BEAM,2026-02-17,-1.038112938583733,-1.038112938583733,1356,D10
DOCS,2026-02-17,-1.0417164055069037,-1.0417164055069037,1357,D10
SMCI,2026-02-17,-1.0444715953364638,-1.0444715953364638,1358,D10
MSI,2026-02-17,-1.0473338699684294,-1.0473338699684294,1359,D10
MKL,2026-02-17,-1.0547660471603977,-1.0547660471603977,1360,D10
DJT,2026-02-17,-1.065835887574763,-1.065835887574763,1361,D10
SRRK,2026-02-17,-1.067296957147817,-1.067296957147817,1362,D10
CLF,2026-02-17,-1.0687273677780096,-1.0687273677780096,1363,D10
OLED,2026-02-17,-1.0699914885329518,-1.0699914885329518,1364,D10
PSKY,2026-02-17,-1.0797476595834898,-1.0797476595834898,1365,D10
UNM,2026-02-17,-1.0855315304121995,-1.0855315304121995,1366,D10
MRNA,2026-02-17,-1.0929647824826458,-1.0929647824826458,1367,D10
RCL,2026-02-17,-1.0978971587470752,-1.0978971587470752,1368,D10
AAP,2026-02-17,-1.0997637278984225,-1.0997637278984225,1369,D10
AMBA,2026-02-17,-1.1015251078691204,-1.1015251078691204,1370,D10
NEE,2026-02-17,-1.1040159699226306,-1.1040159699226306,1371,D10
LFUS,2026-02-17,-1.107954013901165,-1.107954013901165,1372,D10
GSHD,2026-02-17,-1.108559737155046,-1.108559737155046,1373,D10
COIN,2026-02-17,-1.1116979986255258,-1.1116979986255258,1374,D10
BIO,2026-02-17,-1.1263036416924443,-1.1263036416924443,1375,D10
ASAN,2026-02-17,-1.1314253642662784,-1.1314253642662784,1376,D10
VRNS,2026-02-17,-1.159279314905421,-1.159279314905421,1377,D10
NVDA,2026-02-17,-1.159706241477706,-1.159706241477706,1378,D10
HON,2026-02-17,-1.1753918409847053,-1.1753918409847053,1379,D10
BMI,2026-02-17,-1.1826432797759214,-1.1826432797759214,1380,D10
SLG,2026-02-17,-1.2107568559856727,-1.2107568559856727,1381,D10
IVZ,2026-02-17,-1.2122754615227906,-1.2122754615227906,1382,D10
PFE,2026-02-17,-1.2418349932883297,-1.2418349932883297,1383,D10
DKNG,2026-02-17,-1.2468523907911246,-1.2468523907911246,1384,D10
ZBRA,2026-02-17,-1.2545983612734914,-1.2545983612734914,1385,D10
TWST,2026-02-17,-1.278675382819213,-1.278675382819213,1386,D10
OC,2026-02-17,-1.289830020412733,-1.289830020412733,1387,D10
DUOL,2026-02-17,-1.3113024318068491,-1.3113024318068491,1388,D10
RUM,2026-02-17,-1.3148325808980592,-1.3148325808980592,1389,D10
RXO,2026-02-17,-1.3151277339723808,-1.3151277339723808,1390,D10
CAR,2026-02-17,-1.3169770354961183,-1.3169770354961183,1391,D10
BEPC,2026-02-17,-1.3430241220184136,-1.3430241220184136,1392,D10
RITM,2026-02-17,-1.3507444837498497,-1.3507444837498497,1393,D10
HIMS,2026-02-17,-1.351356642544751,-1.351356642544751,1394,D10
VERX,2026-02-17,-1.3529905285319417,-1.3529905285319417,1395,D10
RGLD,2026-02-17,-1.4010832514256846,-1.4010832514256846,1396,D10
MTN,2026-02-17,-1.410770492972424,-1.410770492972424,1397,D10
QS,2026-02-17,-1.418724094879919,-1.418724094879919,1398,D10
RYAN,2026-02-17,-1.4349805131544573,-1.4349805131544573,1399,D10
RBLX,2026-02-17,-1.4570852701333878,-1.4570852701333878,1400,D10
PCVX,2026-02-17,-1.4603067000880403,-1.4603067000880403,1401,D10
CMPO,2026-02-17,-1.546101597984148,-1.546101597984148,1402,D10
TTD,2026-02-17,-1.5501779223215484,-1.5501779223215484,1403,D10
BRBR,2026-02-17,-1.5533375093479422,-1.5533375093479422,1404,D10
VKTX,2026-02-17,-1.5556059492770422,-1.5556059492770422,1405,D10
GPGI,2026-02-17,-1.5585257801693,-1.5585257801693,1406,D10
DYN,2026-02-17,-1.5635560201687226,-1.5635560201687226,1407,D10
SLNO,2026-02-17,-1.6543575170602458,-1.6543575170602458,1408,D10
JOBY,2026-02-17,-1.6555292668974837,-1.6555292668974837,1409,D10
MARA,2026-02-17,-1.6570436137628382,-1.6570436137628382,1410,D10
SFM,2026-02-17,-1.6578984753716968,-1.6578984753716968,1411,D10
FISV,2026-02-17,-1.6862373682188525,-1.6862373682188525,1412,D10
DNLI,2026-02-17,-1.7071196620335436,-1.7071196620335436,1413,D10
OSCR,2026-02-17,-1.7618941241046455,-1.7618941241046455,1414,D10
CORT,2026-02-17,-1.7765431659081106,-1.7765431659081106,1415,D10
CSGP,2026-02-17,-1.7766365372904422,-1.7766365372904422,1416,D10
KR,2026-02-17,-1.810610759602478,-1.810610759602478,1417,D10
SMMT,2026-02-17,-1.8537186699339712,-1.8537186699339712,1418,D10
VG,2026-02-17,-1.8770867777973967,-1.8770867777973967,1419,D10
BANF,2026-02-17,-1.9131909078972449,-1.9131909078972449,1420,D10
UPST,2026-02-17,-1.936255672107548,-1.936255672107548,1421,D10
KMPR,2026-02-17,-1.9395520861852429,-1.9395520861852429,1422,D10
TFX,2026-02-17,-1.994873575940587,-1.994873575940587,1423,D10
SEZL,2026-02-17,-2.0720893058975993,-2.0720893058975993,1424,D10
IONQ,2026-02-17,-2.1169771841258833,-2.1169771841258833,1425,D10
WULF,2026-02-17,-2.122124239911247,-2.122124239911247,1426,D10
AVTR,2026-02-17,-2.1740868733283047,-2.1740868733283047,1427,D10
OCUL,2026-02-17,-2.197259893475566,-2.197259893475566,1428,D10
SMG,2026-02-17,-2.298383790344234,-2.298383790344234,1429,D10
VVV,2026-02-17,-2.3282198942246706,-2.3282198942246706,1430,D10
PII,2026-02-17,-2.36857408741521,-2.36857408741521,1431,D10
NOG,2026-02-17,-2.4005660004841025,-2.4005660004841025,1432,D10
HRB,2026-02-17,-2.427410274582791,-2.427410274582791,1433,D10
CAG,2026-02-17,-2.451983022182405,-2.451983022182405,1434,D10
WD,2026-02-17,-2.4639314720759993,-2.4639314720759993,1435,D10
WLK,2026-02-17,-2.553149683319049,-2.553149683319049,1436,D10
ACHR,2026-02-17,-2.5984802086305336,-2.5984802086305336,1437,D10
MIDD,2026-02-17,-2.668677834423518,-2.668677834423518,1438,D10
RARE,2026-02-17,-2.685876505140956,-2.685876505140956,1439,D10
RDW,2026-02-17,-2.959237142840939,-2.959237142840939,1440,D10
BBUC,2026-02-17,-3.1505352475088744,-3.1505352475088744,1441,D10
BMRN,2026-02-17,-3.2050769011027276,-3.2050769011027276,1442,D10
SRPT,2026-02-17,-3.2830675006442234,-3.2830675006442234,1443,D10
VNOM,2026-02-17,-3.296851602236668,-3.296851602236668,1444,D10
DOW,2026-02-17,-3.4429283838469704,-3.4429283838469704,1445,D10
ARE,2026-02-17,-3.522638480802305,-3.522638480802305,1446,D10
SMR,2026-02-17,-3.9404026153760174,-3.9404026153760174,1447,D10
FLR,2026-02-17,-4.015972220145607,-4.015972220145607,1448,D10
IP,2026-02-17,-4.162033445859059,-4.162033445859059,1449,D10
LCID,2026-02-17,-4.3305020735683755,-4.3305020735683755,1450,D10
XRAY,2026-02-17,-4.399221968740551,-4.399221968740551,1451,D10
UAA,2026-02-17,-4.565846002739302,-4.565846002739302,1452,D10
UA,2026-02-17,-4.569395627290849,-4.569395627290849,1453,D10
USAR,2026-02-17,-4.747536974377703,-4.747536974377703,1454,D10
EOSE,2026-02-17,-4.75524438525098,-4.75524438525098,1455,D10
LBRDA,2026-02-17,-5.047100504602048,-5.047100504602048,1456,D10
CNXC,2026-02-17,-5.1692819860558465,-5.1692819860558465,1457,D10
HLNE,2026-02-17,-5.2537101894889,-5.2537101894889,1458,D10
GT,2026-02-17,-5.314637323129681,-5.314637323129681,1459,D10
ALMS,2026-02-17,-5.332015762472784,-5.332015762472784,1460,D10
CE,2026-02-17,-5.392856545434423,-5.392856545434423,1461,D10
UWMC,2026-02-17,-5.482661055589798,-5.482661055589798,1462,D10
COHR,2026-02-17,-5.501278371238705,-5.501278371238705,1463,D10
TAP,2026-02-17,-5.5408103438857035,-5.5408103438857035,1464,D10
BMNR,2026-02-17,-5.643140215272279,-5.643140215272279,1465,D10
BHF,2026-02-17,-5.820572229748763,-5.820572229748763,1466,D10
SATS,2026-02-17,-6.064089707331669,-6.064089707331669,1467,D10
